[2018-04-18 06:03:47,770]:  49  WARN    (-1 < hour < 25) = false. timeOfDays = Day    Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 06:03:47,772]:  51  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:03:47,774]:  53  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:03:47,774]:  53  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:03:47,775]:  54  WARN    NumberFormatException. hour = GMT-11          Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 06:03:47,775]:  54  WARN    (-1 < hour < 25) = false. timeOfDays = Day    Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 06:03:47,776]:  55  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:03:47,777]:  56  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:03:47,777]:  56  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:04:06,215]:   0  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:04:06,251]:  36  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:04:06,252]:  37  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:04:06,254]:  39  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:04:06,255]:  40  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:04:06,256]:  41  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:04:06,258]:  43  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:04:06,260]:  45  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:04:06,263]:  48  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:04:06,264]:  49  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:04:06,265]:  50  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:04:06,266]:  51  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:04:06,270]:  55  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:04:06,272]:  57  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:04:06,274]:  59  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:04:06,278]:  63  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:04:06,287]:  72  WARN    NumberFormatException. hour = GMT-11          Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 06:04:06,288]:  73  WARN    (-1 < hour < 25) = false. timeOfDays = Day    Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 06:04:06,291]:  76  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:04:06,291]:  76  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:04:06,292]:  77  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:04:06,293]:  78  WARN    NumberFormatException. hour = GMT-11          Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 06:04:06,295]:  80  WARN    (-1 < hour < 25) = false. timeOfDays = Day    Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 06:04:06,296]:  81  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:04:06,298]:  83  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:04:06,299]:  84  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:05:16,690]:   0  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:05:16,711]:  21  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:05:16,712]:  22  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:05:16,715]:  25  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:05:16,716]:  26  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:05:16,717]:  27  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:05:16,718]:  28  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:05:16,720]:  30  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:05:16,721]:  31  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:05:16,723]:  33  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:05:16,724]:  34  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:05:16,724]:  34  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:05:16,725]:  35  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:05:16,726]:  36  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:05:16,727]:  37  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:05:16,729]:  39  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:05:16,736]:  46  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:05:16,738]:  48  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:05:16,738]:  48  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:05:16,740]:  50  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:05:16,741]:  51  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:05:16,743]:  53  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:05:16,746]:  56  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:05:16,747]:  57  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:05:16,747]:  57  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:05:16,749]:  59  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:05:16,752]:  62  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:05:16,753]:  63  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:05:16,754]:  64  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:05:16,762]:  72  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:09:58,151]:   0  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:09:58,187]:  36  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:09:58,188]:  37  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:09:58,189]:  38  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:09:58,191]:  40  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:09:58,192]:  41  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:09:58,195]:  44  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:09:58,198]:  47  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:09:58,199]:  48  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:09:58,202]:  51  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:09:58,203]:  52  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:09:58,205]:  54  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:09:58,206]:  55  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:09:58,208]:  57  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:09:58,211]:  60  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:09:58,214]:  63  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:09:58,225]:  74  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:09:58,226]:  75  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:09:58,227]:  76  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:09:58,229]:  78  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:09:58,230]:  79  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:09:58,231]:  80  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:09:58,233]:  82  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:09:58,233]:  82  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:09:58,235]:  84  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:09:58,236]:  85  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:09:58,237]:  86  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:09:58,238]:  87  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:09:58,238]:  87  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:09:58,239]:  88  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:11:26,752]:   0  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:11:26,798]:  46  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:11:26,799]:  47  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:11:26,801]:  49  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:11:26,802]:  50  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:11:26,803]:  51  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:11:26,805]:  53  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:11:26,808]:  56  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:11:26,809]:  57  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:11:26,812]:  60  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:11:26,814]:  62  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:11:26,815]:  63  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:11:26,816]:  64  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:11:26,817]:  65  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:11:26,818]:  66  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:11:26,819]:  67  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:11:26,828]:  76  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:11:26,830]:  78  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:11:26,831]:  79  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:11:26,832]:  80  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:11:26,832]:  80  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:11:26,833]:  81  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:11:26,834]:  82  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:11:26,834]:  82  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:11:26,836]:  84  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:11:26,838]:  86  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:11:26,838]:  86  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:11:26,839]:  87  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:11:26,840]:  88  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:11:26,841]:  89  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:14:28,378]:   0  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:14:28,442]:  64  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:14:28,443]:  65  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:14:28,445]:  67  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:14:28,446]:  68  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:14:28,447]:  69  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:14:28,448]:  70  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:14:28,451]:  73  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:14:28,452]:  74  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:14:28,452]:  74  INFO    Get time is done: hour = 14                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:14:28,454]:  76  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:14:28,455]:  77  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:14:28,456]:  78  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:14:28,457]:  79  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:14:28,470]:  92  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:14:28,473]:  95  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:14:28,483]: 105  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:14:28,485]: 107  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:14:28,486]: 108  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:14:28,487]: 109  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:14:28,488]: 110  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:14:28,488]: 110  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:14:28,490]: 112  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:14:28,490]: 112  INFO    Submited two arguments                        Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:14:28,492]: 114  INFO    Get time is done: hour = 16                   Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:14:28,492]: 114  INFO    Town = Dnipro; Time = 16; Zone = GMT-11:00    Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:14:28,493]: 115  INFO    (-1 < hour < 25) = true. timeOfDays = Day     Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:14:28,494]: 116  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:14:28,496]: 118  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:14:28,497]: 119  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:21:50,344]:   0  INFO    Timezone is changed: Europe/Moscow            Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 06:21:50,363]:  19  INFO    Get time is done: hour = 6                    Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:21:50,364]:  20  INFO    Submitted one argument                        Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 06:21:50,365]:  21  INFO    Timezone is changed: Europe/Moscow            Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 06:21:50,366]:  22  INFO    Get time is done: hour = 6                    Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:21:50,367]:  23  INFO    Town = Moscow; Time = 6; Zone = Europe/Moscow Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 06:21:50,368]:  24  INFO    (-1 < hour < 25) = true. timeOfDays = Morning Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:21:50,369]:  25  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:21:50,371]:  27  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:21:50,380]:  36  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:21:50,381]:  37  INFO    Submitted one argument                        Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 06:21:50,382]:  38  INFO    Timezone is changed: Europe/Moscow            Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 06:21:50,383]:  39  INFO    Get time is done: hour = 6                    Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:21:50,384]:  40  INFO    Town = Moscow; Time = 6; Zone = Europe/Moscow Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 06:21:50,385]:  41  INFO    (-1 < hour < 25) = true. timeOfDays = Morning Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:21:50,385]:  41  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:21:50,391]:  47  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:21:50,392]:  48  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:21:50,393]:  49  INFO    Get time is done: hour = 3                    Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:21:50,394]:  50  INFO    Submitted one argument                        Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 06:21:50,396]:  52  INFO    Timezone is UTC                               Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:56)
[2018-04-18 06:21:50,397]:  53  INFO    Get time is done: hour = 3                    Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:21:50,400]:  56  INFO    Town = Dnipro; Time = 3; Zone = UTC           Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 06:21:50,401]:  57  INFO    (-1 < hour < 25) = true. timeOfDays = Night   Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:21:50,401]:  57  INFO    Get system locale is done: ru                 Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:21:50,402]:  58  INFO    Get res is done: ru                           Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:21:50,403]:  59  INFO    Encoding is done                              Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:21:50,404]:  60  INFO    Submitted one argument                        Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
